# {'par': {'k': 10; 'D': 0.1; 'v': 0.5; 'tau': 5.0; 'R': 0.9; 'label': '(tau_5)'}; 'guess_range': ([-275; 24; 150]; [0; 100; 50]); 'tols': (1e-09; 0.05; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
2.695,0.0,[4.06666667 0.        ],3.5484504223859403e-09,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-2.89618584e+06,  2.15769768e-01, -2.89618523e+06]), 'qtf': array([3.54845042e-09, 0.00000000e+00]), 'fvec': array([-3.54845042e-09,  0.00000000e+00])}",4
0.4649,0.6455,[8.05333333 2.        ],2.1390168887322673e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99917376,  0.04064224],
       [-0.04064224, -0.99917376]]), 'r': array([-3.26574549e+02,  6.68390200e-06, -3.26574549e+02]), 'qtf': array([-1.35493571e-14, -1.65515633e-14]), 'fvec': array([1.42108547e-14, 1.59872116e-14])}",9
0.4649,-0.6455,[ 0.46492314 -0.64549286],2.1390168887322673e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99917376, -0.04064224],
       [ 0.04064224, -0.99917376]]), 'r': array([-3.26574549e+02,  8.02570912e-06, -3.26574550e+02]), 'qtf': array([-1.35493571e-14,  1.65515633e-14]), 'fvec': array([ 1.42108547e-14, -1.59872116e-14])}",9
0.3815,1.909,[0.08 2.  ],4.4938668397781776e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99654432,  0.08306271],
       [-0.08306271, -0.99654432]]), 'r': array([-3.36094674e+02,  1.59730815e-05, -3.36094667e+02]), 'qtf': array([ 1.77029229e-14, -4.13048477e-14]), 'fvec': array([-1.42108547e-14,  4.26325641e-14])}",3
0.3815,-1.909,[ 0.38145025 -1.9085579 ],4.4938668397781776e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99654432, -0.08306271],
       [ 0.08306271, -0.99654432]]), 'r': array([-3.36094674e+02,  3.24870367e-05, -3.36094663e+02]), 'qtf': array([1.77029229e-14, 4.13048477e-14]), 'fvec': array([-1.42108547e-14, -4.26325641e-14])}",3
0.2705,3.141,[4.06666667 4.        ],7.235949495336676e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99563596,  0.09332225],
       [-0.09332225, -0.99563596]]), 'r': array([-3.41179395e+02,  5.75728382e-05, -3.41179397e+02]), 'qtf': array([-3.45077111e-14,  6.36012137e-14]), 'fvec': array([ 2.84217094e-14, -6.65439925e-14])}",11
0.2705,-3.141,[ 0.27054336 -3.14142471],7.235949495336676e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99563596, -0.09332225],
       [ 0.09332225, -0.99563596]]), 'r': array([-3.41179395e+02,  2.39592291e-05, -3.41179389e+02]), 'qtf': array([-3.45077111e-14, -6.36012137e-14]), 'fvec': array([2.84217094e-14, 6.65439925e-14])}",11
0.1556,4.362,[0.08 4.  ],1.4318141361532806e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99563607,  0.09332104],
       [-0.09332104, -0.99563607]]), 'r': array([-3.43385197e+02,  7.05020594e-05, -3.43385182e+02]), 'qtf': array([ 4.13936257e-14, -1.37067447e-13]), 'fvec': array([-2.84217094e-14,  1.40332190e-13])}",1
0.1556,-4.362,[ 0.15563166 -4.36152067],1.4318141361532806e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99563607, -0.09332104],
       [ 0.09332104, -0.99563607]]), 'r': array([-3.43385197e+02,  4.37851697e-05, -3.43385170e+02]), 'qtf': array([4.13936257e-14, 1.37067447e-13]), 'fvec': array([-2.84217094e-14, -1.40332190e-13])}",1
0.04361,5.576,[0.08 6.  ],2.2748467065386707e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99593337,  0.09009281],
       [-0.09009281, -0.99593337]]), 'r': array([-3.44578981e+02,  2.67188610e-04, -3.44578988e+02]), 'qtf': array([1.25526947e-14, 1.89716264e-14]), 'fvec': array([-1.42108547e-14, -1.77635684e-14])}",6
0.04361,-5.576,[ 0.04360713 -5.57610797],2.2748467065386707e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99593337, -0.09009281],
       [ 0.09009281, -0.99593337]]), 'r': array([-3.44578981e+02, -1.20520411e-04, -3.44578975e+02]), 'qtf': array([ 1.25526947e-14, -1.89716264e-14]), 'fvec': array([-1.42108547e-14,  1.77635684e-14])}",6
-0.06351,6.788,[8.05333333 8.        ],1.180976748471683e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99629651,  0.08598413],
       [-0.08598413, -0.99629651]]), 'r': array([-3.45359822e+02, -2.19163418e-05, -3.45359921e+02]), 'qtf': array([-2.42389658e-14,  1.15583448e-13]), 'fvec': array([ 1.42108547e-14, -1.17239551e-13])}",8
-0.06351,-6.788,[-0.06350985 -6.78771758],1.180976748471683e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99629651, -0.08598413],
       [ 0.08598413, -0.99629651]]), 'r': array([-3.45359822e+02,  2.02177045e-04, -3.45359904e+02]), 'qtf': array([-2.42389658e-14, -1.15583448e-13]), 'fvec': array([1.42108547e-14, 1.17239551e-13])}",8
-0.1654,7.997,[0.08 8.  ],2.383232787117382e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99664686,  0.08182315],
       [-0.08182315, -0.99664686]]), 'r': array([-3.45900763e+02,  6.64913564e-05, -3.45900787e+02]), 'qtf': array([-2.33037920e-14, -2.37181193e-13]), 'fvec': array([4.26325641e-14, 2.34479103e-13])}",3
-0.1654,-7.997,[-0.16535855 -7.99747475],2.383232787117382e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99664686, -0.08182315],
       [ 0.08182315, -0.99664686]]), 'r': array([-3.45900763e+02,  1.47270510e-04, -3.45900769e+02]), 'qtf': array([-2.33037920e-14,  2.37181193e-13]), 'fvec': array([ 4.26325641e-14, -2.34479103e-13])}",3
