# {'par': {'k': 10; 'D': 0.1; 'v': 0.75; 'tau': 1.0; 'R': 0.9; 'label': '(v_0.75)'}; 'guess_range': ([-275; 24; 150]; [0; 100; 50]); 'tols': (1e-09; 0.05; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
7.942,0.0,[8.05333333 0.        ],1.2505552149377763e-11,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-3.79355020e+05,  1.01013184e-02, -3.79354933e+05]), 'qtf': array([-1.25055521e-11,  0.00000000e+00]), 'fvec': array([1.25055521e-11, 0.00000000e+00])}",18
5.63,0.0,[6.06 0.  ],5.002220859751105e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([ 9.53808444e+03, -1.52587891e-04,  9.53808324e+03]), 'qtf': array([5.00222086e-12, 0.00000000e+00]), 'fvec': array([-5.00222086e-12,  0.00000000e+00])}",16
3.562,0.0,[2.07333333 0.        ],2.273736767968254e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.0000000e+00,  1.2910652e-20],
       [-1.2910652e-20, -1.0000000e+00]]), 'r': array([-1.53960178e+03,  1.98772621e-17, -1.53960173e+03]), 'qtf': array([2.27373675e-13, 2.48101387e-17]), 'fvec': array([-2.27373675e-13, -2.48101387e-17])}",26
1.705,-4.261,[ 1.7050289  -4.26056789],9.25343817704044e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.90525204, -0.42487497],
       [ 0.42487497, -0.90525204]]), 'r': array([-1.57625220e+03, -2.00920549e-05, -1.57625207e+03]), 'qtf': array([8.83156257e-13, 2.76217679e-13]), 'fvec': array([-6.82121026e-13, -6.25277607e-13])}",30
1.705,4.261,[2.07333333 2.        ],9.25343817704044e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.90525204,  0.42487497],
       [-0.42487497, -0.90525204]]), 'r': array([-1.57625220e+03,  1.14770012e-04, -1.57625213e+03]), 'qtf': array([ 8.83156257e-13, -2.76217679e-13]), 'fvec': array([-6.82121026e-13,  6.25277607e-13])}",30
-0.1279,8.844,[0.08 8.  ],1.2505552149377763e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.94379048,  0.3305443 ],
       [-0.3305443 , -0.94379048]]), 'r': array([-1.53238738e+03, -7.37992066e-04, -1.53238767e+03]), 'qtf': array([-4.1336390e-13,  1.1802621e-12]), 'fvec': array([ 0.00000000e+00, -1.25055521e-12])}",22
-0.1279,-8.844,[-0.12791277 -8.84406036],1.2505552149377763e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.94379048, -0.3305443 ],
       [ 0.3305443 , -0.94379048]]), 'r': array([-1.53238738e+03,  9.82114893e-04, -1.53238758e+03]), 'qtf': array([-4.1336390e-13, -1.1802621e-12]), 'fvec': array([0.00000000e+00, 1.25055521e-12])}",22
-1.66,13.67,[-3.90666667 12.        ],1.923459003101997e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96043617,  0.27850019],
       [-0.27850019, -0.96043617]]), 'r': array([-1.49753280e+03,  1.14617326e-04, -1.49753292e+03]), 'qtf': array([-1.22785817e-12, -1.48056032e-12]), 'fvec': array([1.59161573e-12, 1.08002496e-12])}",33
-1.66,-13.67,[ -1.65974976 -13.67076599],1.923459003101997e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96043617, -0.27850019],
       [ 0.27850019, -0.96043617]]), 'r': array([-1.49753280e+03,  2.52792531e-04, -1.49753280e+03]), 'qtf': array([-1.22785817e-12,  1.48056032e-12]), 'fvec': array([ 1.59161573e-12, -1.08002496e-12])}",33
-3.004,-18.66,[ -3.00411751 -18.66080311],2.3437142008433856e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96979181, -0.2439341 ],
       [ 0.2439341 , -0.96979181]]), 'r': array([-1.47114162e+03,  2.66299109e-04, -1.47114155e+03]), 'qtf': array([-2.06639080e-13,  1.10590474e-13]), 'fvec': array([ 2.27373675e-13, -5.68434189e-14])}",33
