# {'par': {'k': 0; 'D': 0.1; 'v': 0.1; 'tau': 1.0; 'R': 0.5; 'label': '(v_0.1)'}; 'guess_range': ([-275; 25; 75]; [0; 100; 20]); 'tols': (1e-09; 0.005; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
-0.2515,0.0,[1. 0.],2.7755575615628914e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-8.14445643e-01,  1.86264515e-08, -8.14445634e-01]), 'qtf': array([2.77555756e-17, 0.00000000e+00]), 'fvec': array([-2.77555756e-17,  0.00000000e+00])}",14
-3.534,-5.601,[-3.5338554  -5.60104843],6.206335383118183e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.92544651, -0.37887829],
       [ 0.37887829, -0.92544651]]), 'r': array([-1.92503703e-01,  8.08742591e-09, -1.92503690e-01]), 'qtf': array([ 4.08566161e-17, -4.67182706e-17]), 'fvec': array([-5.55111512e-17,  2.77555756e-17])}",4
-3.534,5.601,[-3.  5.],6.206335383118183e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.92544651,  0.37887829],
       [-0.37887829, -0.92544651]]), 'r': array([-1.92503703e-01,  1.33339670e-08, -1.92503697e-01]), 'qtf': array([4.08566161e-17, 4.67182706e-17]), 'fvec': array([-5.55111512e-17, -2.77555756e-17])}",4
-5.098,9.95,[25.  5.],1.2118257228641695e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.95211646,  0.30573557],
       [-0.30573557, -0.95211646]]), 'r': array([-1.78851073e-01,  1.74915032e-08, -1.78851069e-01]), 'qtf': array([-9.63839294e-18,  1.20798664e-16]), 'fvec': array([-2.77555756e-17, -1.17961196e-16])}",6
-5.098,-9.95,[-5.09843073 -9.95001744],1.2118257228641695e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.95211646, -0.30573557],
       [ 0.30573557, -0.95211646]]), 'r': array([-1.78851073e-01,  1.56034362e-08, -1.78851059e-01]), 'qtf': array([-9.63839294e-18, -1.20798664e-16]), 'fvec': array([-2.77555756e-17,  1.17961196e-16])}",6
-6.474,-14.63,[ -6.47435754 -14.63316554],1.2794688166302258e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96520895, -0.26147981],
       [ 0.26147981, -0.96520895]]), 'r': array([-1.71696825e-01,  2.22804181e-08, -1.71696809e-01]), 'qtf': array([5.86892148e-18, 1.27812207e-16]), 'fvec': array([ 2.77555756e-17, -1.24900090e-16])}",6
-6.474,14.63,[-7. 15.],1.2794688166302258e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96520895,  0.26147981],
       [-0.26147981, -0.96520895]]), 'r': array([-1.71696825e-01,  2.32233058e-08, -1.71696823e-01]), 'qtf': array([ 5.86892148e-18, -1.27812207e-16]), 'fvec': array([2.77555756e-17, 1.24900090e-16])}",6
-7.713,19.52,[-7. 20.],1.6184142622847344e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97285533,  0.23141414],
       [-0.23141414, -0.97285533]]), 'r': array([-1.67158633e-01,  3.12758940e-08, -1.67158631e-01]), 'qtf': array([-4.88913162e-17, -1.54279896e-16]), 'fvec': array([8.32667268e-17, 1.38777878e-16])}",7
-7.713,-19.52,[ -7.71304166 -19.52357649],1.6184142622847344e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97285533, -0.23141414],
       [ 0.23141414, -0.97285533]]), 'r': array([-1.67158633e-01,  2.92265133e-08, -1.67158615e-01]), 'qtf': array([-4.88913162e-17,  1.54279896e-16]), 'fvec': array([ 8.32667268e-17, -1.38777878e-16])}",7
-8.848,24.56,[-11.  25.],2.420669712248692e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9778309 ,  0.20939612],
       [-0.20939612, -0.9778309 ]]), 'r': array([-1.63966271e-01,  3.67860215e-08, -1.63966267e-01]), 'qtf': array([-6.3518736e-17, -2.3358465e-16]), 'fvec': array([1.11022302e-16, 2.15105711e-16])}",8
-8.848,-24.56,[ -8.84765148 -24.55796282],2.420669712248692e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9778309 , -0.20939612],
       [ 0.20939612, -0.9778309 ]]), 'r': array([-1.63966271e-01,  3.38497974e-08, -1.63966252e-01]), 'qtf': array([-6.3518736e-17,  2.3358465e-16]), 'fvec': array([ 1.11022302e-16, -2.15105711e-16])}",8
-9.9,29.7,[-11.  30.],2.6606383166147057e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98131109,  0.19242802],
       [-0.19242802, -0.98131109]]), 'r': array([-1.61568749e-01,  4.48419023e-08, -1.61568743e-01]), 'qtf': array([-4.40229778e-18, -2.66027409e-16]), 'fvec': array([5.55111512e-17, 2.60208521e-16])}",7
-9.9,-29.7,[ -9.9002234  -29.69962007],2.6606383166147057e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98131109, -0.19242802],
       [ 0.19242802, -0.98131109]]), 'r': array([-1.61568749e-01,  3.93088498e-08, -1.61568727e-01]), 'qtf': array([-4.40229778e-18,  2.66027409e-16]), 'fvec': array([ 5.55111512e-17, -2.60208521e-16])}",7
-10.89,34.93,[-11.  35.],4.859703277263796e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98387435,  0.17886101],
       [-0.17886101, -0.98387435]]), 'r': array([-1.59685322e-01,  5.26050860e-08, -1.59685315e-01]), 'qtf': array([-3.71173628e-18,  4.85956153e-16]), 'fvec': array([-8.32667268e-17, -4.78783679e-16])}",6
-10.89,-34.93,[-10.88610719 -34.92510551],4.859703277263796e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98387435, -0.17886101],
       [ 0.17886101, -0.98387435]]), 'r': array([-1.59685322e-01,  4.30133136e-08, -1.59685297e-01]), 'qtf': array([-3.71173628e-18, -4.85956153e-16]), 'fvec': array([-8.32667268e-17,  4.78783679e-16])}",6
-11.82,40.22,[-11.  40.],4.652682298944613e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98583679,  0.16770755],
       [-0.16770755, -0.98583679]]), 'r': array([-1.58156391e-01,  5.81159460e-08, -1.58156384e-01]), 'qtf': array([-6.23352267e-17, -4.61073579e-16]), 'fvec': array([1.38777878e-16, 4.44089210e-16])}",7
