# {'par': {'k': 0; 'D': 0.1; 'v': 0.5; 'tau': 5.0; 'R': 0.5; 'label': '(tau_5)'}; 'guess_range': ([-275; 25; 75]; [0; 100; 20]); 'tols': (1e-09; 0.005; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
-0.1103,0.0,[1. 0.],7.105427357601002e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-2.48047243e+02,  1.23977661e-05, -2.48047245e+02]), 'qtf': array([7.10542736e-15, 0.00000000e+00]), 'fvec': array([-7.10542736e-15,  0.00000000e+00])}",14
-0.9242,-9.913,[-0.92417774 -9.91274605],8.101433657963767e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99785479, -0.06546622],
       [ 0.06546622, -0.99785479]]), 'r': array([-1.99177061e+02,  8.22415722e-05, -1.99177050e+02]), 'qtf': array([ 1.61537336e-14, -7.93875281e-14]), 'fvec': array([-2.13162821e-14,  7.81597009e-14])}",6
-0.9242,9.913,[ 1. 10.],8.101433657963767e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99785479,  0.06546622],
       [-0.06546622, -0.99785479]]), 'r': array([-1.99177061e+02,  7.56012345e-05, -1.99177061e+02]), 'qtf': array([1.61537336e-14, 7.93875281e-14]), 'fvec': array([-2.13162821e-14, -7.81597009e-14])}",6
-1.207,14.62,[ 1. 15.],2.1543041748082505e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99846929,  0.05530899],
       [-0.05530899, -0.99846929]]), 'r': array([-1.96602086e+02,  1.14846239e-04, -1.96602077e+02]), 'qtf': array([ 6.12551800e-14, -2.06538296e-13]), 'fvec': array([-4.97379915e-14,  2.09610107e-13])}",7
-1.207,-14.62,[ -1.20694973 -14.61966463],2.1543041748082505e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99846929, -0.05530899],
       [ 0.05530899, -0.99846929]]), 'r': array([-1.96602086e+02,  1.11326089e-04, -1.96602066e+02]), 'qtf': array([6.12551800e-14, 2.06538296e-13]), 'fvec': array([-4.97379915e-14, -2.09610107e-13])}",7
-1.454,19.38,[ 5. 20.],6.964134436739989e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99881409,  0.04868699],
       [-0.04868699, -0.99881409]]), 'r': array([-1.95071827e+02,  1.48967124e-04, -1.95071823e+02]), 'qtf': array([-1.04699341e-14,  6.88498172e-14]), 'fvec': array([ 7.10542736e-15, -6.92779167e-14])}",6
-1.454,-19.38,[ -1.45362014 -19.37629238],6.964134436739989e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99881409, -0.04868699],
       [ 0.04868699, -0.99881409]]), 'r': array([-1.95071827e+02,  1.46974501e-04, -1.95071810e+02]), 'qtf': array([-1.04699341e-14, -6.88498172e-14]), 'fvec': array([7.10542736e-15, 6.92779167e-14])}",6
-1.675,24.16,[13. 25.],2.2925500607478546e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99903356,  0.04395394],
       [-0.04395394, -0.99903356]]), 'r': array([-1.94033130e+02,  1.81670667e-04, -1.94033125e+02]), 'qtf': array([-1.12626738e-14, -2.28978187e-13]), 'fvec': array([2.13162821e-14, 2.28261854e-13])}",4
-1.675,-24.16,[ -1.67509471 -24.16499432],2.2925500607478546e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99903356, -0.04395394],
       [ 0.04395394, -0.99903356]]), 'r': array([-1.94033130e+02,  1.83048143e-04, -1.94033108e+02]), 'qtf': array([-1.12626738e-14,  2.28978187e-13]), 'fvec': array([ 2.13162821e-14, -2.28261854e-13])}",4
-1.727,25.37,[ 1. 25.],2.129332510165636e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99907644,  0.04296814],
       [-0.04296814, -0.99907644]]), 'r': array([-1.93821757e+02,  1.89849502e-04, -1.93821755e+02]), 'qtf': array([6.23637290e-14, 2.03596009e-13]), 'fvec': array([-7.10542736e-14, -2.00728323e-13])}",1
