# {'par': {'k': 10; 'D': 0.1; 'v': 0.05; 'tau': 1.0; 'R': 0.5; 'label': '(v_0.05)'}; 'guess_range': ([-275; 24; 150]; [0; 100; 50]); 'tols': (1e-09; 0.005; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
9.448,0.0,[10.04666667  0.        ],6.740441538255482e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-2.93358295e+03,  1.11930072e-04, -2.93358212e+03]), 'qtf': array([-6.74044154e-13,  0.00000000e+00]), 'fvec': array([6.74044154e-13, 0.00000000e+00])}",16
7.366,0.0,[8.05333333 0.        ],5.044575868140555e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([ 1.15834099e+02, -1.72620639e-06,  1.15834084e+02]), 'qtf': array([5.04457587e-15, 0.00000000e+00]), 'fvec': array([-5.04457587e-15,  0.00000000e+00])}",16
3.425,0.0,[4.06666667 0.        ],5.551115123125783e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-1.34450112e+00,  2.00234354e-08, -1.34450097e+00]), 'qtf': array([-5.55111512e-17,  0.00000000e+00]), 'fvec': array([5.55111512e-17, 0.00000000e+00])}",18
-0.9093,2.368,[-1.91333333  2.        ],7.757919228897728e-18,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.92482884,  0.38038352],
       [-0.38038352, -0.92482884]]), 'r': array([-5.13874266e-02, -5.38950635e-09, -5.13874296e-02]), 'qtf': array([5.0975687e-18, 5.8480855e-18]), 'fvec': array([-6.93889390e-18, -3.46944695e-18])}",31
-0.9093,-2.368,[-0.90926884 -2.36845066],7.757919228897728e-18,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.92482884, -0.38038352],
       [ 0.38038352, -0.92482884]]), 'r': array([-5.13874266e-02,  7.76871740e-09, -5.13874290e-02]), 'qtf': array([ 5.0975687e-18, -5.8480855e-18]), 'fvec': array([-6.93889390e-18,  3.46944695e-18])}",31
-2.893,7.254,[-3.90666667  6.        ],7.219451441763396e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9399655 ,  0.34126947],
       [-0.34126947, -0.9399655 ]]), 'r': array([-4.85747035e-02,  2.61608590e-09, -4.85747040e-02]), 'qtf': array([ 5.92622029e-17, -4.12315318e-17]), 'fvec': array([-4.16333634e-17,  5.89805982e-17])}",28
-2.893,-7.254,[-2.89283253 -7.25391436],7.219451441763396e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9399655 , -0.34126947],
       [ 0.34126947, -0.9399655 ]]), 'r': array([-4.85747035e-02,  3.04827661e-09, -4.85747018e-02]), 'qtf': array([5.92622029e-17, 4.12315318e-17]), 'fvec': array([-4.16333634e-17, -5.89805982e-17])}",28
-4.563,-12.31,[-5.9  8. ],1.0614466625631893e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.95712712, -0.28966822],
       [ 0.28966822, -0.95712712]]), 'r': array([-4.85873859e-02,  3.58913354e-09, -4.85873815e-02]), 'qtf': array([-5.00738662e-17, -9.35911219e-17]), 'fvec': array([2.08166817e-17, 1.04083409e-16])}",36
-4.563,12.31,[-4.56263383 12.3111729 ],1.0614466625631893e-16,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.95712712,  0.28966822],
       [-0.28966822, -0.95712712]]), 'r': array([-4.85873859e-02,  6.72904892e-09, -4.85873849e-02]), 'qtf': array([-5.00738662e-17,  9.35911219e-17]), 'fvec': array([ 2.08166817e-17, -1.04083409e-16])}",36
-6.011,17.46,[-5.9 10. ],6.05167428062173e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96714419,  0.25422847],
       [-0.25422847, -0.96714419]]), 'r': array([-4.83140561e-02,  7.77714541e-09, -4.83140559e-02]), 'qtf': array([1.31721447e-17, 5.90658172e-17]), 'fvec': array([-2.77555756e-17, -5.37764278e-17])}",33
-6.011,-17.46,[ -6.01077111 -17.455092  ],6.05167428062173e-17,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96714419, -0.25422847],
       [ 0.25422847, -0.96714419]]), 'r': array([-4.83140561e-02,  6.44259494e-09, -4.83140519e-02]), 'qtf': array([ 1.31721447e-17, -5.90658172e-17]), 'fvec': array([-2.77555756e-17,  5.37764278e-17])}",33
