# {'par': {'k': 20; 'D': 0.1; 'v': 0.5; 'tau': 1.0; 'R': 0.5; 'label': '(k_20)'}; 'guess_range': ([-275; 24; 150]; [0; 100; 50]); 'tols': (1e-09; 0.005; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
18.79,0.0,[20.01333333  0.        ],5.112667800233339e-06,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-3.31603557e+09,  1.08684924e+02, -3.31603373e+09]), 'qtf': array([-5.1126678e-06,  0.0000000e+00]), 'fvec': array([5.1126678e-06, 0.0000000e+00])}",6
16.68,0.0,[16.02666667  0.        ],1.8861275208337247e-07,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([ 1.25038243e+08, -1.86321449e+00,  1.25038207e+08]), 'qtf': array([1.88612752e-07, 0.00000000e+00]), 'fvec': array([-1.88612752e-07,  0.00000000e+00])}",10
12.7,0.0,[12.04  0.  ],1.2652563441406528e-09,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.00000000e+00,  9.50920172e-30],
       [-9.50920172e-30, -1.00000000e+00]]), 'r': array([-1.32671901e+06,  1.26160361e-23, -1.32671874e+06]), 'qtf': array([1.26525634e-09, 6.02402660e-24]), 'fvec': array([-1.26525634e-09, -6.02402660e-24])}",8
6.745,0.0,[6.06 0.  ],1.1795009413626706e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.0000000e+00, -1.2676609e-21],
       [ 1.2676609e-21, -1.0000000e+00]]), 'r': array([2.37915864e+03, 3.01596595e-18, 2.37915830e+03]), 'qtf': array([-1.17950094e-12,  1.46058407e-18]), 'fvec': array([ 1.17950094e-12, -1.46058407e-18])}",20
1.893,0.0,[0.08 0.  ],0.0,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-1.,  0.],
       [ 0., -1.]]), 'r': array([-4.40952376e+01,  4.76837158e-07, -4.40952375e+01]), 'qtf': array([0., 0.]), 'fvec': array([0., 0.])}",38
0.5845,5.216,[0.58449699 5.21575863],1.4210854715202004e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.94590569,  0.32444172],
       [-0.32444172, -0.94590569]]), 'r': array([-4.17974677e+01,  5.77623887e-06, -4.17974648e+01]), 'qtf': array([ 4.61059414e-15, -1.34421283e-14]), 'fvec': array([0.00000000e+00, 1.42108547e-14])}",35
0.5845,-5.216,[14.03333333  2.        ],1.4210854715202004e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.94590569, -0.32444172],
       [ 0.32444172, -0.94590569]]), 'r': array([-4.17974677e+01, -2.51465695e-06, -4.17974645e+01]), 'qtf': array([4.61059414e-15, 1.34421283e-14]), 'fvec': array([ 0.00000000e+00, -1.42108547e-14])}",35
-1.125,10.54,[-1.91333333 10.        ],3.275440170573378e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.95811571,  0.28638135],
       [-0.28638135, -0.95811571]]), 'r': array([-4.18223737e+01,  5.56852633e-06, -4.18223730e+01]), 'qtf': array([-2.34905694e-15,  3.26700591e-14]), 'fvec': array([-7.10542736e-15, -3.19744231e-14])}",27
-1.125,-10.54,[ -1.12536876 -10.53996599],3.275440170573378e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.95811571, -0.28638135],
       [ 0.28638135, -0.95811571]]), 'r': array([-4.18223737e+01,  1.30966985e-06, -4.18223721e+01]), 'qtf': array([-2.34905694e-15, -3.26700591e-14]), 'fvec': array([-7.10542736e-15,  3.19744231e-14])}",27
-2.628,15.89,[-2.62800044 15.88804965],1.509903313490213e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96670188,  0.2559052 ],
       [-0.2559052 , -0.96670188]]), 'r': array([-4.20608377e+01,  6.77115417e-06, -4.20608391e+01]), 'qtf': array([ 3.86392109e-15, -1.45962637e-14]), 'fvec': array([0.00000000e+00, 1.50990331e-14])}",32
-2.628,-15.89,[0.08 2.  ],1.509903313490213e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.96670188, -0.2559052 ],
       [ 0.2559052 , -0.96670188]]), 'r': array([-4.20608377e+01,  4.26163345e-06, -4.20608362e+01]), 'qtf': array([3.86392109e-15, 1.45962637e-14]), 'fvec': array([ 0.00000000e+00, -1.50990331e-14])}",32
-3.976,21.26,[-3.90666667 14.        ],5.728578676879116e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97273827,  0.23190569],
       [-0.23190569, -0.97273827]]), 'r': array([-4.20983749e+01,  5.61389265e-06, -4.20983762e+01]), 'qtf': array([-6.27059104e-15,  5.69415582e-14]), 'fvec': array([-7.10542736e-15, -5.68434189e-14])}",34
-3.976,-21.26,[ -3.97645295 -21.25990869],5.728578676879116e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97273827, -0.23190569],
       [ 0.23190569, -0.97273827]]), 'r': array([-4.20983749e+01,  9.44547912e-06, -4.20983723e+01]), 'qtf': array([-6.27059104e-15, -5.69415582e-14]), 'fvec': array([-7.10542736e-15,  5.68434189e-14])}",34
-5.206,26.66,[-5.9 24. ],7.66938336801217e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97714403,  0.21257832],
       [-0.21257832, -0.97714403]]), 'r': array([-4.20407608e+01,  8.58138668e-06, -4.20407611e+01]), 'qtf': array([-6.32940162e-15, -4.33106412e-15]), 'fvec': array([7.10542736e-15, 2.88657986e-15])}",33
-5.206,-26.66,[ -5.20596492 -26.66244855],7.66938336801217e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.97714403, -0.21257832],
       [ 0.21257832, -0.97714403]]), 'r': array([-4.20407608e+01,  1.00571070e-05, -4.20407571e+01]), 'qtf': array([-6.32940162e-15,  4.33106412e-15]), 'fvec': array([ 7.10542736e-15, -2.88657986e-15])}",33
-6.341,-32.1,[-7.89333333 22.        ],3.552713678800501e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98044753, -0.19678071],
       [ 0.19678071, -0.98044753]]), 'r': array([-4.19390431e+01,  1.06676852e-05, -4.19390395e+01]), 'qtf': array([6.99105517e-16, 3.48324934e-15]), 'fvec': array([ 0.00000000e+00, -3.55271368e-15])}",37
-6.341,32.1,[-6.34084647 32.09681584],3.552713678800501e-15,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98044753,  0.19678071],
       [-0.19678071, -0.98044753]]), 'r': array([-4.19390431e+01,  1.13615639e-05, -4.19390437e+01]), 'qtf': array([ 6.99105517e-16, -3.48324934e-15]), 'fvec': array([0.00000000e+00, 3.55271368e-15])}",37
-7.399,-37.56,[ -7.39862381 -37.56194303],9.652991770674309e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98299012, -0.18365846],
       [ 0.18365846, -0.98299012]]), 'r': array([-4.18184445e+01,  1.14575518e-05, -4.18184392e+01]), 'qtf': array([-3.66281750e-15,  9.64604001e-14]), 'fvec': array([ 2.13162821e-14, -9.41469125e-14])}",41
-7.399,37.56,[-7.89333333 30.        ],9.652991770674309e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98299012,  0.18365846],
       [-0.18365846, -0.98299012]]), 'r': array([-4.18184445e+01,  1.45744255e-05, -4.18184440e+01]), 'qtf': array([-3.66281750e-15, -9.64604001e-14]), 'fvec': array([2.13162821e-14, 9.41469125e-14])}",41
-8.392,43.06,[-7.89333333 42.        ],1.261588586811847e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98499353,  0.17259124],
       [-0.17259124, -0.98499353]]), 'r': array([-4.16918346e+01,  1.47446774e-05, -4.16918341e+01]), 'qtf': array([-4.24572546e-14,  1.18799996e-13]), 'fvec': array([ 2.13162821e-14, -1.24344979e-13])}",33
-8.392,-43.06,[ -8.39227058 -43.05595373],1.261588586811847e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98499353, -0.17259124],
       [ 0.17259124, -0.98499353]]), 'r': array([-4.16918346e+01,  1.49793386e-05, -4.16918289e+01]), 'qtf': array([-4.24572546e-14, -1.18799996e-13]), 'fvec': array([2.13162821e-14, 1.24344979e-13])}",33
-9.332,48.58,[-9.88666667 46.        ],2.3448583132868502e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98660483,  0.16312853],
       [-0.16312853, -0.98660483]]), 'r': array([-4.15658040e+01,  1.71178257e-05, -4.15658036e+01]), 'qtf': array([1.94369871e-14, 1.31163860e-14]), 'fvec': array([-2.13162821e-14, -9.76996262e-15])}",37
-9.332,-48.58,[ -9.33163737 -48.57675112],2.3448583132868502e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98660483, -0.16312853],
       [ 0.16312853, -0.98660483]]), 'r': array([-4.15658040e+01,  1.63410193e-05, -4.15657980e+01]), 'qtf': array([ 1.94369871e-14, -1.31163860e-14]), 'fvec': array([-2.13162821e-14,  9.76996262e-15])}",37
-10.22,54.12,[-9.88666667 52.        ],6.081266252743834e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98792405,  0.1549389 ],
       [-0.1549389 , -0.98792405]]), 'r': array([-4.14436615e+01,  1.94760301e-05, -4.14436610e+01]), 'qtf': array([ 2.33808775e-15, -6.07676992e-14]), 'fvec': array([7.10542736e-15, 6.03961325e-14])}",40
-10.22,-54.12,[-10.2243758  -54.12226999],6.081266252743834e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.98792405, -0.1549389 ],
       [ 0.1549389 , -0.98792405]]), 'r': array([-4.14436615e+01,  1.73047584e-05, -4.14436554e+01]), 'qtf': array([2.33808775e-15, 6.07676992e-14]), 'fvec': array([ 7.10542736e-15, -6.03961325e-14])}",40
